102900005116714,27555.9450027812,9.90091841137882,272829.163220979
102900005116899,27166.4590034671,7.95270967542996,216046.961364044
102900005116530,11929.1000110283,17.9850153166111,214545.046411731
102900011016701,28181.7409653682,7.3781170754566,207928.184232678
102900005115779,15915.4219784215,8.20942161861405,130656.409259019
102900005116257,13608.9759974629,8.67845929142687,118104.944191987
102900005117056,9707.02699621022,9.85750648833571,95687.0815975921
102900011000328,7794.8989946153,10.6583296146823,83080.6027977656
102900005115984,10309.0789941251,6.89282611904927,71058.6889540479
102900011021842,6059,10.6246501742642,64374.7554058667
102900011030059,14335,4.4678950810286,64047.275986545
102900005115250,2813.71499930136,21.473910439189,60421.4638964
102900011009970,8394.37498670071,7.0587033343924,59253.4027087645
106949711300259,15602,3.76059911080332,58672.8673267534
102900005115823,7608.38599067181,7.5246575331135,57250.4989595439
102900005116233,3459.75400006771,16.0913107459263,55671.9767195511
102900011031100,10847,5.08059552291018,55109.2196370067
102900051010455,7993.68298523128,6.75083495517884,53964.0345173177
102900005118817,5218.38798862696,9.9637797376905,51994.8685044888
102900011034026,5825.59099254757,8.06595523682762,46988.9561739549
102900005118831,9002,5.02177013402147,45205.9747464613
102900005115960,19196.0939575136,2.14559888243989,41187.1177424523
102900011032251,8240,4.94623974455843,40757.0154951615
102900005115786,7246.95799653977,5.47442850434086,39672.9534260183
102900005125808,1447.58600307861,26.5773903190576,38473.0582242248
102900005116547,4699.89998970181,8.02774085148972,37729.5791452453
102900011008522,4689.46599185467,7.63853599847821,35820.6547924212
102900011030097,8856,4.03411940668582,35726.1614656097
102900005115908,4498.14799150825,7.31539964101057,32905.7502022918
102900005122654,4962.9559905529,6.38938387001101,31710.2309536132
102900005119975,5161.22896701843,5.9853442231589,30891.7319821441
102900051004294,2220.3510009069,13.8024037462374,30646.1809728794
102900011008164,5818.96599445678,4.85951328544481,28277.3425576143
102900005115878,4113.24398617074,6.63728277262824,27300.7634490278
102900005115793,1709.16300228983,15.7932241184886,26993.1943501921
102900011022764,2497.52699714527,10.7618627958435,26878.0428721924
